Row,Time,Temperature
1,02:05:24,28.26019289194894
2,02:05:25,28.22625541695755
3,02:05:26,28.22625541695755
4,02:05:27,28.26019289194894
5,02:05:28,28.26019289194894
6,02:05:29,28.26019289194894
7,02:05:30,28.26019289194894
8,02:05:32,28.22625541695755
9,02:05:33,28.26019289194894
10,02:05:34,28.26019289194894
11,02:05:35,28.22625541695755
12,02:05:36,28.26019289194894
13,02:05:37,28.22625541695755
14,02:05:38,28.22625541695755
15,02:05:39,28.26019289194894
16,02:05:40,28.26019289194894
17,02:05:41,28.26019289194894
18,02:05:43,28.26019289194894
19,02:05:44,28.22625541695755
20,02:05:45,28.26019289194894
21,02:05:46,28.22625541695755
22,02:05:47,28.22625541695755
23,02:05:48,28.22625541695755
24,02:05:49,28.26019289194894
25,02:05:50,28.26019289194894
26,02:05:51,28.22625541695755
27,02:05:53,28.22625541695755
28,02:05:54,28.26019289194894
29,02:05:55,28.26019289194894
30,02:05:56,28.26019289194894
31,02:05:57,28.26019289194894
32,02:05:58,28.22625541695755
33,02:05:59,28.26019289194894
34,02:06:00,28.22625541695755
35,02:06:01,28.22625541695755
36,02:06:03,28.26019289194894
37,02:06:04,28.22625541695755
38,02:06:05,28.26019289194894
39,02:06:06,28.26019289194894
40,02:06:07,28.22625541695755
41,02:06:08,28.22625541695755
42,02:06:09,28.26019289194894
43,02:06:10,28.26019289194894
44,02:06:11,28.26019289194894
45,02:06:13,28.26019289194894
46,02:06:14,28.26019289194894
47,02:06:15,28.22625541695755
48,02:06:16,28.26019289194894
49,02:06:17,28.22625541695755
50,02:06:18,28.22625541695755
51,02:06:19,28.26019289194894
52,02:06:20,28.26019289194894
53,02:06:21,28.26019289194894
54,02:06:23,28.22625541695755
55,02:06:24,28.294130710181395
56,02:06:25,28.22625541695755
57,02:06:26,28.294130710181395
58,02:06:27,28.26019289194894
59,02:06:28,28.26019289194894
60,02:06:29,28.26019289194894
61,02:06:30,28.26019289194894
62,02:06:31,28.26019289194894
63,02:06:32,28.26019289194894
64,02:06:34,28.26019289194894
65,02:06:35,28.22625541695755
66,02:06:36,28.26019289194894
67,02:06:37,28.26019289194894
68,02:06:38,28.26019289194894
69,02:06:39,28.294130710181395
70,02:06:40,28.26019289194894
71,02:06:41,28.26019289194894
72,02:06:42,28.26019289194894
73,02:06:44,28.26019289194894
74,02:06:45,28.26019289194894
75,02:06:46,28.26019289194894
76,02:06:47,28.26019289194894
77,02:06:48,28.22625541695755
78,02:06:49,28.22625541695755
79,02:06:50,28.26019289194894
80,02:06:51,28.26019289194894
81,02:06:52,28.26019289194894
82,02:06:54,28.26019289194894
83,02:06:55,28.22625541695755
84,02:06:56,28.26019289194894
85,02:06:57,28.26019289194894
86,02:06:58,28.22625541695755
87,02:06:59,28.26019289194894
88,02:07:00,28.26019289194894
89,02:07:01,28.26019289194894
90,02:07:02,28.26019289194894
91,02:07:04,28.26019289194894
92,02:07:05,28.294130710181395
93,02:07:06,28.26019289194894
94,02:07:07,28.22625541695755
95,02:07:08,28.26019289194894
96,02:07:09,28.294130710181395
97,02:07:10,28.22625541695755
98,02:07:11,28.26019289194894
99,02:07:12,28.26019289194894
100,02:07:14,28.26019289194894
101,02:07:15,28.26019289194894
102,02:07:16,28.26019289194894
103,02:07:17,28.26019289194894
104,02:07:18,28.26019289194894
105,02:07:19,28.26019289194894
106,02:07:20,28.26019289194894
107,02:07:21,28.26019289194894
108,02:07:22,28.26019289194894
109,02:07:24,28.26019289194894
110,02:07:25,28.26019289194894
